Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
4,1,H04908mtx17,14.63,26.07,26.16,47.2,47.4,26.64,26.55,1,IMPORTED IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/14/2020 10:12:10 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,602840,77880,66040,68440,74960,69720,69280,79000,72240,86040,79160,61120,64920,80760,69360,69200,74520,72280,67040,78880,69560,,,
,612120,73040,72800,77800,60360,67120,69800,64280,74880,71760,63040,67880,72080,58280,73600,59200,66760,70400,66040,65520,73280,,,
,617440,81120,64280,75800,69280,72040,67640,75960,66200,72520,67720,71600,67400,71880,66080,72480,66480,69600,69960,70720,66040,,,
,635960,69040,79240,70840,70560,68200,75840,71520,79200,67560,74000,66360,75240,70240,67680,67760,75400,74160,77120,64080,78240,,,
,641280,83280,72600,78360,75960,80200,73120,83840,91520,96160,82440,75160,74680,80800,78200,90320,80560,94840,84680,90080,83040,,,
,628320,78400,80200,74880,76600,86120,115640,113640,116920,113440,119080,73760,84880,84280,86560,102040,107760,107040,117680,108800,114680,,,
,733480,86760,102080,71520,70840,136720,168480,236320,261040,352000,228600,79280,87200,97240,118400,167800,181040,278600,211440,208120,201520,,,
,741840,132000,89440,82080,110080,144840,482520,529520,462880,509160,583800,85600,99760,143760,172600,343840,428760,455240,462920,473080,573840,,,
,576280,119360,147200,76920,90880,164840,412160,459080,463160,495720,497680,77880,92360,111800,164880,402480,442840,478080,452120,459080,452160,,,
,579760,238840,285360,90080,110040,220040,498560,510600,525800,484640,542560,76040,100640,117720,194600,406080,488560,477680,479760,507560,501720,,,
,600120,600240,579920,586560,592960,584120,648640,589880,634520,607680,625640,644280,573040,590560,589440,583120,591480,533520,569720,582920,568000,,,
,79120,92600,91200,96800,105120,179520,334680,530760,578520,618920,613960,87120,106240,110280,140720,243960,489680,555840,564400,583920,604160,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,2875
Assay Started: ,,,,9/14/2020 10:06:50 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/14/2020 10:13:30 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040989




Exported with EnVision Workstation version 1.13.3009.1409
