Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
12,1,H01908mtx17,14.66,26.16,26.19,47.4,47.5,26.64,26.67,1,IMPORTED IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/14/2020 10:22:42 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,381240,16600,18800,16680,30040,47680,40440,34000,34960,47160,25000,2720,22840,36240,44000,55040,52840,45840,44760,53560,29120,,,
,383160,63000,66880,60760,58640,55160,57320,57920,51880,51480,59040,57120,54400,51760,59640,57000,59320,58240,55440,54120,62120,,,
,378880,52760,53120,56240,49920,47160,47240,58560,55520,56760,46240,56040,52800,58200,47680,56720,53080,57840,52240,57040,51440,,,
,421000,53640,56160,60280,57560,55640,57280,48880,51320,53800,59160,46440,58040,47160,56800,48560,59240,55120,55920,58400,62440,,,
,433840,62720,62360,63480,54720,61840,81800,88400,78560,106280,89920,60840,55640,62840,60000,75200,81000,91280,75600,93480,85760,,,
,423840,67400,72800,66280,78280,130600,181960,218360,231360,215800,223360,57880,66560,69080,103600,154320,225240,190360,226120,196600,219520,,,
,507880,168200,169000,82880,94760,244000,323480,392160,446040,432760,433960,71360,68360,93240,194000,337760,380520,327320,359360,355600,440120,,,
,458760,233680,234840,101760,186200,329480,412600,452600,519240,429360,436560,65920,92400,167440,227600,449000,469760,483120,411600,408120,464040,,,
,381440,239080,324520,103400,136520,297040,353040,386040,407400,429200,415400,62200,86720,157920,267920,383880,400200,391520,398920,383960,391600,,,
,429080,306320,327360,122240,175360,356200,412760,381880,395280,405000,439600,59640,95600,193640,308560,415960,386120,365760,380760,394320,402880,,,
,405920,428280,386560,431960,392680,389360,409200,411000,392600,384560,421720,402040,383640,398840,379440,355880,390840,387120,393000,401040,374520,,,
,475560,89200,74120,92120,151000,295800,388560,396120,393200,418320,422120,91320,73520,115120,233080,399240,415520,381040,409840,393640,412240,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,2875
Assay Started: ,,,,9/14/2020 10:06:50 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/14/2020 10:23:56 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040989




Exported with EnVision Workstation version 1.13.3009.1409
