Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
57,1,E84903mtx17,14.63,26.29,26.31,54.6,54.6,26.67,26.69,1,IMPORTED IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/9/2020 11:30:34 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,634840,11480,9080,12920,9480,7280,6480,4960,7160,5920,7560,12560,7920,9560,6720,8600,6280,6720,7760,9400,8800,,,
,634800,16800,15240,10080,5960,7720,8080,5960,7040,7240,9120,10680,11480,9720,10200,8520,9880,8000,7920,7680,11560,,,
,607080,9600,7320,10320,6560,6000,7000,10520,10040,17120,17480,17880,15760,17480,16720,17080,16600,18400,19720,18520,16320,,,
,602640,15720,8160,11760,8200,6720,15200,16320,22960,20040,23000,21480,18560,18720,20280,17800,20200,20600,21640,18280,25560,,,
,592200,14600,15320,11960,10080,18840,36480,47800,41320,52240,40520,27320,21960,21560,22960,43000,36280,48520,35040,45240,36960,,,
,625760,17400,18120,13160,27640,71560,148840,109400,139520,130320,145000,23600,28520,26320,52840,75840,136880,134600,162040,134720,155760,,,
,687560,39560,125240,30680,46040,145160,361840,455760,419240,443160,424440,32040,32920,49160,96440,275440,425640,451120,523680,473520,433680,,,
,634320,35880,67240,48440,82240,361880,557640,563840,561000,545480,572240,33720,51720,83960,171840,470240,573440,594960,595040,611120,620760,,,
,580120,112440,116880,59480,88800,377440,523200,566880,545560,551840,535000,33720,49160,107280,189080,517000,555240,589120,567000,586400,558560,,,
,648840,254760,483520,60680,141280,430880,582200,570840,581360,619040,584520,36000,76080,116720,291520,535560,566400,578680,594440,584600,632120,,,
,595360,608280,620880,591720,580120,584320,583520,570120,610000,570640,597760,597720,584960,590040,591680,577000,594680,581680,620760,607480,635920,,,
,603880,16320,23840,38040,68040,168960,357320,548760,582440,588040,586800,26760,41120,64920,157280,475440,544840,603320,610520,614200,637200,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,2873
Assay Started: ,,,,9/9/2020 10:18:39 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/9/2020 11:31:52 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040989




Exported with EnVision Workstation version 1.13.3009.1409
