Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
59,1,E83903mtx17,14.58,26.29,26.31,54.4,54.9,26.67,26.59,1,IMPORTED IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/9/2020 11:33:11 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,412520,77600,58800,62760,62560,62400,66320,77280,65080,64960,66240,6720,53800,60640,76720,71800,82520,79760,85520,75680,73040,,,
,415360,105760,100840,87280,101000,96200,106080,112280,109080,117040,129320,39320,114440,116320,123400,121800,127280,122280,125800,119480,124880,,,
,393240,108800,102480,92400,106200,103480,99200,119560,131520,133040,140360,64760,117800,131560,137040,158080,144160,156600,139280,146640,141960,,,
,438040,115800,112680,106520,110600,119720,134480,140400,156000,170400,163320,86200,145280,164000,152200,163120,170360,158960,169520,160160,159520,,,
,435320,146640,115680,119560,122280,142000,206400,222000,281320,314960,223880,120920,171120,217600,207480,221280,238520,270960,216480,266280,276560,,,
,471320,157920,135480,127360,138520,232280,321520,351200,375600,358280,335640,133600,239680,267000,271040,310800,343240,296480,357520,378440,408040,,,
,457520,255200,218520,162120,205080,308280,403800,518040,450400,462960,494760,178520,304720,373560,361800,405400,427800,409840,377200,394520,417360,,,
,448760,239760,200800,195120,260840,439920,425560,446440,446000,460680,522760,220720,328240,313280,428680,418600,389880,438520,465760,437560,460240,,,
,421840,178400,153960,166000,183200,338080,356040,411440,379920,380960,388200,187920,252520,325000,330880,377320,351240,409600,395200,382880,394760,,,
,427840,217320,195920,179480,209400,332160,363800,378680,393640,400040,420360,142240,241800,335240,363960,353680,389640,410560,392840,390720,411360,,,
,443200,421840,414600,403560,392720,390360,402280,393280,413440,406360,400760,398400,404240,386360,412520,383760,387480,406360,397200,405960,407120,,,
,453040,142880,165040,192600,243920,352000,366640,387520,408480,422880,399800,122040,244560,320000,378360,378960,379400,397040,397680,405160,417080,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,2873
Assay Started: ,,,,9/9/2020 10:18:39 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/9/2020 11:34:26 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040989




Exported with EnVision Workstation version 1.13.3009.1409
