Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
15,1,H16908mtx17,14.63,26.16,26.19,47.2,47.5,26.64,26.67,1,IMPORTED IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/14/2020 10:26:33 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,408640,9000,13560,17560,12680,13880,13120,11560,15680,13560,18040,3480,16240,16560,14520,13280,11080,13200,18160,18840,18200,,,
,432320,23720,31040,23720,26680,38920,47160,40440,38600,42840,53720,15640,32000,39320,45840,37680,43840,41480,41520,44040,43880,,,
,446840,28760,37880,35600,39840,47280,50480,56080,54000,64360,58200,28240,51800,52680,53880,60080,56840,61560,56720,59280,53560,,,
,449120,36160,36880,35880,45040,51800,58240,61600,60200,52960,58320,30400,52320,53520,54880,51760,56000,58040,55800,55120,60680,,,
,416320,39360,51520,42360,43520,55720,43960,63800,53640,58640,64440,37320,55840,58560,51720,66040,58040,64680,71200,58560,60600,,,
,480400,26240,49640,47800,46800,57960,63840,80440,75040,86840,69360,34400,60400,57920,63320,54520,76880,74040,87120,70360,99960,,,
,463400,74960,43400,44360,49840,73120,102560,139880,167200,209920,163440,42600,56080,64600,64360,91720,111560,146160,134320,166160,167000,,,
,491040,42560,65360,46320,55280,100120,292840,355360,384880,413280,430400,41720,57640,71200,81240,125640,255720,329960,396640,413560,398520,,,
,412160,64600,57040,44840,56920,116280,370840,404120,409080,434800,433560,42120,55560,79200,96440,207400,350200,428160,455600,430600,433040,,,
,444080,59640,90360,49200,73800,173640,426720,415400,455400,434440,450480,43280,73320,82080,120760,314240,409800,423280,429560,432720,441960,,,
,452200,484800,469040,482560,451800,460800,439520,486240,465320,472600,443320,459840,498040,460760,460520,491560,456880,480920,469320,482000,461320,,,
,477720,25960,54280,47640,67320,111480,183840,390800,470760,431080,483840,21040,52720,75800,85320,173000,358880,397800,459680,441840,429080,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,2875
Assay Started: ,,,,9/14/2020 10:06:50 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/14/2020 10:27:50 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040989




Exported with EnVision Workstation version 1.13.3009.1409
