Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
6,1,H03915mtx17,14.63,25.84,25.87,52.2,52.2,26.42,26.55,1,IMPORTED IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/21/2020 7:56:07 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,505440,16720,49560,18560,9680,116040,17640,7280,27320,123720,20240,2320,2840,48760,3440,13800,56080,7200,89280,131960,33760,,,
,544440,154520,181920,174440,161320,157600,175080,155120,156800,160040,173440,148280,160120,160640,177440,159600,168080,166760,184160,169920,165360,,,
,536320,159480,169560,178280,168440,167640,149880,172200,162440,165520,166360,167600,165800,169040,174520,167440,165560,160560,165960,169880,165920,,,
,596160,163840,173640,172080,173760,169080,169960,157880,166280,169560,168000,148120,160480,160200,173560,158360,174640,158000,163000,153880,172240,,,
,515080,169560,170440,174240,163960,159680,157560,162680,154680,176160,166520,155520,159320,172400,159640,178400,173080,178080,163240,167440,163600,,,
,588640,156680,167680,160960,162040,164840,219520,242800,276320,255840,284920,149280,172480,153360,164040,184000,228600,230600,258680,229880,298960,,,
,565840,164360,169280,173800,167720,186240,360400,481040,479320,515080,473360,157240,159120,176880,189920,353720,404760,449080,498240,520080,469160,,,
,624480,174240,174760,168640,174760,269240,585800,607720,629960,623240,604640,162560,166360,185480,241000,444680,560240,554760,578200,616960,609800,,,
,519800,165880,166120,163000,158400,254720,511440,556680,523440,555600,524040,153320,167720,203120,276120,486000,540440,574040,548080,671360,577200,,,
,573360,281120,168960,160280,167280,319760,591320,591360,605880,583280,654320,140400,162280,212520,335120,516360,554240,587600,600000,594080,587520,,,
,551360,588520,596560,591080,562000,577600,579640,566840,646600,606720,584800,600440,580920,562200,642440,564120,605920,553120,553440,609320,535160,,,
,585680,149320,159760,140000,157880,203960,437760,548320,586560,592480,632320,135720,173960,154280,190600,332320,515440,558120,644720,578640,638200,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,2880
Assay Started: ,,,,9/21/2020 7:48:20 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/21/2020 7:57:22 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040989




Exported with EnVision Workstation version 1.13.3009.1409
