Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,E92915mtx17,14.6,25.77,25.79,52.2,51.9,26.45,26.47,1,IMPORTED IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/21/2020 7:49:36 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,537000,108400,125400,113440,122080,114760,99320,99120,96680,91240,97440,116240,107640,97520,95800,126240,119800,115520,97600,111560,90760,,,
,569280,108880,122200,112800,96040,104640,114920,101520,94200,95000,106320,90000,89680,96400,104200,105320,92520,110200,105840,96800,98480,,,
,621320,112960,133240,163560,111320,101440,94160,105400,106160,110240,110520,96240,103840,108120,105680,107840,150280,133920,109360,114240,110880,,,
,629800,102440,103160,105720,100240,102800,102960,99160,101960,102920,106600,112680,97320,95200,97280,97400,104480,104440,106800,102480,106360,,,
,600360,118000,121280,112560,109520,105640,116600,165240,170920,171720,166960,106120,105440,116480,106360,129680,133240,163640,150520,155440,154000,,,
,590160,110200,119520,116560,121040,172400,303840,333560,351800,377040,353880,101920,110800,122880,141400,225880,286440,281760,338480,313400,340320,,,
,674280,117760,121360,126080,133800,297760,521880,530600,538680,575480,585920,107280,121520,170600,227560,464600,511240,534440,526760,541520,515040,,,
,691640,126880,141760,144160,204120,435240,710240,644400,667280,639520,620680,107920,155400,201400,312240,536800,619360,606480,606320,592760,633000,,,
,608320,129640,125920,153280,192280,405000,541160,609160,576200,583240,587160,119640,163880,236520,368320,523320,567440,606800,549440,573840,576600,,,
,608920,151360,138000,178880,249560,453800,611920,596240,590760,585720,615360,111560,167720,255760,443480,550840,589120,576520,570760,582840,655000,,,
,630160,614240,623320,636880,662640,623640,599440,652440,645400,623080,599280,609320,639520,632080,634320,600120,612320,602000,620720,609720,584960,,,
,599760,121960,118360,160200,210120,449880,572520,621160,625760,632520,617800,146680,129440,174720,276960,483640,569320,582160,599480,608280,582360,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,2880
Assay Started: ,,,,9/21/2020 7:48:20 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/21/2020 7:50:54 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040989




Exported with EnVision Workstation version 1.13.3009.1409
