Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
62,1,E80903mtx17,14.58,26.36,26.39,54.8,55.1,26.64,26.67,1,IMPORTED IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/9/2020 11:37:02 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,326600,21520,12920,13880,11040,15640,17640,30840,21360,23000,27880,16160,16560,26880,25320,27600,18080,21040,25720,32240,22280,,,
,356440,27280,31600,29560,26040,29160,28280,26400,27840,25720,27560,37920,29520,24000,29720,27240,27800,28840,31440,28680,28760,,,
,365880,33960,23560,25320,22360,25120,27000,25520,23640,28120,26800,30880,24920,26080,23160,26960,24360,26280,28880,24200,29960,,,
,331280,26120,22720,25680,28360,26560,36520,30240,34160,38520,30800,33320,26880,23520,29520,25800,33760,36520,44720,32720,42400,,,
,343400,37760,28840,27680,27200,42840,48440,59440,63440,57320,62800,37480,29280,33320,32800,49760,70160,60000,73920,62080,58640,,,
,382640,54640,54840,27920,47600,74400,95880,111720,95960,121880,99760,27880,35520,40760,56720,75960,112840,105680,110760,109240,118640,,,
,383040,125680,59360,38600,54720,99760,169360,213800,217520,213360,216120,35880,44200,56320,78960,153240,210680,207040,223640,232680,227560,,,
,387960,126160,63360,49000,65600,154160,291240,317840,334880,329240,307840,39120,59600,75360,118440,224840,313600,343120,366920,310640,317240,,,
,347120,159800,65440,43440,68080,177120,283560,312040,344000,325840,314560,44960,64520,95800,108920,298920,316600,331080,341080,347480,334760,,,
,402040,56680,183960,56640,85840,201560,329360,368200,374720,359480,399200,42440,70040,82120,149400,284800,312720,342680,358280,366240,405840,,,
,345320,399120,346640,369520,340240,362840,356440,385400,366520,380600,363840,382440,355000,401800,360480,404760,363720,408640,379920,423840,361680,,,
,385600,31560,36000,51080,77000,113880,229440,311960,414440,369680,424640,28800,54760,61640,116120,202480,384920,370920,429920,394680,427200,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,2873
Assay Started: ,,,,9/9/2020 10:18:39 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/9/2020 11:38:14 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040989




Exported with EnVision Workstation version 1.13.3009.1409
