Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
10,1,E97908mtx17,14.63,26.16,26.09,47.7,47.4,26.55,26.57,1,IMPORTED IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/14/2020 10:20:02 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,370440,2560,880,6640,1480,1480,1840,4960,4520,1000,3920,240,480,1200,1800,5320,1360,640,3280,6640,3720,,,
,390760,23400,32360,27480,24360,28880,35880,31360,25640,30400,32680,17520,24400,26640,32880,28080,32080,28720,37960,32840,30640,,,
,385440,24120,29200,23320,26480,29960,31720,31360,31240,32800,34880,25160,28600,33800,32440,37600,30400,35520,36160,38920,31680,,,
,445120,26560,30960,27120,30120,27200,34040,34680,33880,37840,41240,22680,29680,34160,31800,34560,41120,38600,37760,39040,42320,,,
,391880,31600,27280,29560,25040,38400,48160,66040,58680,72440,57080,26720,28320,40280,40920,61080,57720,71920,62640,72120,61760,,,
,477160,29640,32520,28840,38320,57720,128960,116280,163640,140600,159280,29480,42440,46480,68320,90160,136640,128800,145080,133000,163160,,,
,438800,72360,39200,41520,43000,102720,188240,224840,245200,258200,250600,32200,46360,67840,94720,184240,212800,252960,244800,243480,232360,,,
,480840,101480,69000,45640,69400,182760,294360,345400,359680,368720,421120,40280,56640,98080,156400,236400,310400,335960,374480,383720,390120,,,
,390760,65280,78320,51160,67760,163120,250720,368960,398440,396720,419960,42160,58200,114960,161960,253680,323440,467240,430240,379560,385040,,,
,412400,57400,125560,57960,94240,234120,347240,418520,488560,463760,510960,45520,76760,134560,201640,308840,420360,453960,465960,477440,511080,,,
,429360,464800,569160,522040,414600,431840,528960,491160,467720,463040,543480,460280,460320,546640,458960,443000,476480,522240,504880,444440,537200,,,
,452720,43360,43800,60960,72120,150280,245600,480800,481000,517160,597400,25240,52480,73240,130680,217480,311440,547240,511080,530080,488160,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,2875
Assay Started: ,,,,9/14/2020 10:06:50 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/14/2020 10:21:22 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040989




Exported with EnVision Workstation version 1.13.3009.1409
