Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
17,1,H19908mtx17,14.63,26.16,26.19,47.2,47.2,26.74,26.67,1,IMPORTED IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/14/2020 10:29:09 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,404000,141000,160800,186240,120880,152000,131640,145200,144040,134760,173840,50640,186640,181040,150840,169640,160600,182200,145880,142400,151960,,,
,457120,136480,134840,147360,128400,98160,116640,110920,129840,126880,142800,202480,164000,170360,157680,152880,143600,141400,146760,145960,150560,,,
,474160,128880,105000,138920,116520,118920,100360,171760,165920,203560,176040,212200,169720,165880,167720,161640,153240,181480,153800,182080,165520,,,
,416280,120360,120960,126800,128840,130280,187800,170320,192040,162000,204320,168760,194000,183320,166880,185880,199920,170040,208040,166760,199800,,,
,415520,149560,130600,165040,119680,176960,169200,213040,261160,253360,214960,193000,184360,196320,189800,225400,215200,224120,222880,239040,220000,,,
,449360,183040,195600,204320,198040,232720,312280,329200,339480,333560,323400,210520,222520,206520,221440,232480,291800,320000,333800,340480,326000,,,
,452520,291640,193640,229320,184160,279960,365920,479520,404400,414240,419280,294920,235320,285520,275000,404480,370760,414000,420320,383400,420120,,,
,483520,314840,248520,252360,253600,367640,431800,433320,497640,489560,443760,245560,307440,284720,345920,364840,418160,431560,433040,438040,427160,,,
,397560,273280,257280,225400,245000,335880,387160,407560,404960,403600,425640,271080,263600,298200,317280,392640,427760,406760,413600,429240,390400,,,
,470920,316840,271240,250080,289320,370960,414440,396520,406400,438000,417520,222920,266120,299120,332120,381600,414760,430520,426960,404760,412320,,,
,448320,427760,443320,420080,410680,397640,383400,431920,426120,437560,448920,469880,446520,455480,443960,451040,434880,431960,430600,419160,435280,,,
,441440,266080,253320,223040,283680,343920,397760,457160,445600,424080,439800,321800,343360,297800,328120,410840,424840,411920,431000,460520,435480,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,2875
Assay Started: ,,,,9/14/2020 10:06:50 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/14/2020 10:30:26 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040989




Exported with EnVision Workstation version 1.13.3009.1409
