Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
11,1,E88908mtx17,14.66,26.07,26.19,47.4,47.2,26.55,26.67,1,IMPORTED IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/14/2020 10:21:22 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,397360,7160,1920,5520,2760,7760,1800,1400,2880,9840,3480,2320,1720,5800,3000,3320,2840,10560,3960,4760,1600,,,
,424640,67680,63560,64240,72240,76600,80320,68400,73840,65440,71680,40600,71280,76920,68240,67080,85680,67240,76720,70680,71480,,,
,424600,78040,83560,92400,68280,87440,84080,89000,99080,95040,101160,63920,85680,91560,90040,96520,94400,97680,88160,85560,102040,,,
,441720,81440,91520,89400,87960,91280,138880,119960,144120,118400,121720,70200,80520,90440,92280,115040,117560,143280,125320,145240,133640,,,
,433440,85680,124400,100560,90800,135360,185360,212840,212440,249640,229080,80040,91440,126120,157560,219600,192000,252840,216240,222760,215440,,,
,448320,115720,186520,114680,139760,236680,345200,339000,390680,335560,351520,75440,126560,169600,231400,279600,350400,332720,344040,332440,377920,,,
,489320,201520,278360,141080,197600,323280,466720,456960,490480,501920,503400,100480,171840,278720,350680,464600,485120,501000,474400,515000,478880,,,
,498760,321320,291040,173040,232840,403840,529520,500400,492440,513640,565440,107560,203960,288640,405440,460040,532400,519440,511760,540440,569320,,,
,407800,358600,276560,177640,209040,319920,448360,421880,447640,473120,462240,115040,202280,300280,406520,403040,469280,463920,461800,435000,492720,,,
,482520,258120,375600,179560,238640,396880,456360,465440,467520,455320,479440,108840,219960,307880,419720,433120,492040,463360,463040,480480,462040,,,
,503320,493640,490320,476920,481360,479840,498360,521160,448920,457880,461040,452960,515040,472880,449200,529680,470600,475080,453320,500000,476360,,,
,481440,111000,117600,166120,241400,371880,497000,511960,502160,508040,496240,139440,170840,224400,317320,415680,492400,493320,477600,462040,501400,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,2875
Assay Started: ,,,,9/14/2020 10:06:50 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/14/2020 10:22:42 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040989




Exported with EnVision Workstation version 1.13.3009.1409
