Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,H02908mtx17,14.66,26.16,26.09,47.5,47,26.64,26.77,1,IMPORTED IMPORTED LUM 384 tenth Second read(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,9/14/2020 10:08:11 AM,

,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,377960,38880,37080,36280,41880,33040,26880,46400,31360,34880,42640,20680,29960,34560,39880,56240,33320,32840,42840,55360,39520,,,
,395800,68600,62160,68720,82120,75120,68520,61440,86080,64920,63080,33920,79560,71600,72360,65400,82560,64560,73920,81080,80920,,,
,369040,84840,72920,78000,81680,88800,65280,91840,78440,79240,98000,57800,75280,97960,74600,83600,101920,78360,77360,95920,85160,,,
,374320,78240,101920,75520,78760,102840,90000,123440,159120,132120,109000,79640,109520,107560,129440,99400,116400,157320,125880,117480,159120,,,
,390080,195000,82080,111880,86360,223680,246880,321120,285400,329080,277200,184000,268480,295000,251600,302440,269680,308840,276000,320920,282920,,,
,420120,110680,294760,130520,247720,329680,404720,346360,392600,356000,377880,248360,380000,327880,364680,328800,385800,355480,378560,364440,432080,,,
,379200,401680,363720,256280,356480,371600,373200,385160,378640,369080,392040,324120,415800,396320,409560,417200,403680,398760,406560,379240,390280,,,
,406720,413200,417120,353520,400160,407000,408640,410560,408600,385520,398720,335520,418360,402880,413400,393440,405760,425920,411840,401480,409280,,,
,389480,443040,411320,366080,387120,419800,385440,403280,399240,426600,414360,357120,417840,427240,418680,402600,394080,431000,414040,421040,399320,,,
,397120,423480,459720,366760,425160,428040,412280,413680,401880,395120,432480,346360,435800,402760,421120,415960,404680,403560,446120,393800,435520,,,
,407880,409680,415960,418800,396600,410640,392360,428680,425400,437480,408440,460200,449240,420120,420440,457680,410840,430600,405120,446840,416480,,,
,423600,261560,398040,437400,454400,444440,433400,413160,443400,412400,422640,140600,381400,467000,482400,429240,446280,415480,427840,405240,450760,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,


Basic assay information 
Assay ID: ,,,,2875
Assay Started: ,,,,9/14/2020 10:06:50 AM
Assay Finished: ,,,,N/A
Assay Exported: ,,,,9/14/2020 10:09:30 AM
Protocol ID: ,,,,100168
Protocol Name: ,,,,CTG_LUM 384 Black Falcon 0.1s SCREENING
Serial#: ,,,,1040989




Exported with EnVision Workstation version 1.13.3009.1409
